,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,Autumn,Spring,Summer,Winter,NSW,NT,QLD,SA,VIC,WA
12641,7.2,15.9,0.0,6.2,6.7,63.0,13.0,9.0,58.0,41.0,1018.7,1016.2,2.0,5.0,9.9,15.4,0,0,0,0,1,1,0,0,0,0,0
2893,19.0,31.4,0.0,5.8,11.0,39.0,22.0,13.0,48.0,39.0,1015.3,1011.5,7.0,4.0,22.2,30.3,0,0,0,0,1,0,1,0,0,0,0
1671,13.8,28.1,0.0,7.2,13.1,44.0,11.0,33.0,39.0,34.0,1022.3,1018.0,0.0,0.0,20.9,26.2,0,0,0,1,0,0,0,0,0,0,1
11890,7.5,13.0,6.0,1.4,9.1,31.0,7.0,17.0,94.0,77.0,1020.6,1021.3,7.0,8.0,9.5,10.9,1,0,0,0,1,0,0,0,0,1,0
7944,15.3,38.2,0.0,10.2,13.6,31.0,11.0,9.0,23.0,7.0,1016.0,1012.9,1.0,2.0,26.5,36.2,0,0,0,1,0,0,0,0,0,1,0
200,1.6,23.2,0.0,5.4,10.5,26.0,7.0,17.0,35.0,15.0,1024.6,1019.3,0.0,0.0,11.1,22.5,0,0,0,0,1,0,1,0,0,0,0
3606,8.0,20.3,0.2,2.4,9.0,26.0,9.0,9.0,77.0,38.0,1021.9,1017.4,1.0,1.0,12.9,20.1,0,0,0,0,1,0,0,0,0,0,1
1733,5.6,19.9,0.0,4.2,2.5,41.0,17.0,28.0,58.0,56.0,1025.4,1024.7,7.0,7.0,15.3,19.3,0,1,0,0,0,0,0,0,1,0,0
4662,17.5,20.3,0.2,1.0,0.0,31.0,13.0,15.0,91.0,84.0,1015.2,1016.1,7.0,7.0,19.6,19.3,0,0,0,0,1,1,0,0,0,0,0
8723,4.8,17.7,0.0,2.4,9.3,33.0,13.0,17.0,92.0,40.0,1029.3,1027.6,0.0,1.0,8.3,17.5,0,1,0,0,0,0,0,0,0,1,0
3814,19.1,25.8,0.0,6.6,8.6,48.0,31.0,35.0,60.0,47.0,1017.9,1016.2,6.0,4.0,21.7,24.7,0,0,0,0,1,0,0,1,0,0,0
8587,15.7,18.4,3.8,7.8,2.0,70.0,44.0,37.0,58.0,56.0,1025.8,1025.9,8.0,7.0,17.4,18.1,1,0,1,0,0,1,0,0,0,0,0
531,-1.3,13.8,0.2,1.4,7.7,31.0,2.0,15.0,88.0,47.0,1014.6,1011.4,5.0,3.0,2.9,13.5,0,0,0,0,1,0,0,0,0,1,0
5414,27.3,31.5,0.0,7.2,0.7,30.0,4.0,22.0,70.0,73.0,1009.3,1007.1,7.0,8.0,29.4,30.1,0,0,0,1,0,0,0,1,0,0,0
8821,10.4,21.8,0.0,8.2,9.5,61.0,24.0,28.0,51.0,23.0,1010.2,1006.2,0.0,1.0,14.7,21.1,0,0,1,0,0,0,0,0,0,1,0
3641,20.7,33.7,1.0,8.0,7.5,98.0,15.0,24.0,65.0,45.0,1007.5,1002.5,7.0,7.0,26.3,30.9,0,0,0,1,0,1,0,0,0,0,0
13561,3.3,19.8,0.8,3.2,11.2,41.0,7.0,22.0,67.0,46.0,1022.9,1017.6,3.0,6.0,12.0,18.4,0,0,1,0,0,0,0,0,0,1,0
3024,7.1,18.4,0.0,2.6,4.9,31.0,6.0,19.0,79.0,51.0,1020.8,1019.0,7.0,5.0,10.2,17.0,0,0,1,0,0,0,0,0,0,1,0
234,6.4,19.2,0.0,1.2,5.3,26.0,7.0,13.0,66.0,47.0,1025.5,1020.6,6.0,7.0,12.6,17.5,0,0,0,0,1,0,0,0,0,0,1
3676,20.2,33.9,0.0,7.0,10.9,37.0,9.0,26.0,45.0,31.0,1014.5,1009.9,2.0,4.0,28.5,32.4,0,0,1,0,0,0,1,0,0,0,0
21,20.3,36.0,18.0,8.2,10.5,94.0,13.0,7.0,89.0,50.0,1008.6,1006.7,7.0,4.0,24.7,33.4,1,0,0,1,0,1,0,0,0,0,0
1125,8.1,27.5,0.0,6.2,10.0,50.0,24.0,26.0,33.0,17.0,1021.9,1018.0,1.0,2.0,18.3,26.2,0,1,0,0,0,0,0,0,1,0,0
5018,23.8,36.3,0.0,6.6,12.2,31.0,9.0,17.0,35.0,44.0,1002.7,1001.6,4.0,5.0,31.8,32.9,0,0,0,1,0,0,0,1,0,0,0
309,8.5,17.8,0.0,4.8,10.4,46.0,28.0,30.0,57.0,57.0,1029.6,1027.1,7.0,2.0,12.3,16.4,0,0,1,0,0,0,0,0,1,0,0
713,6.2,19.4,0.0,4.0,11.9,44.0,28.0,28.0,68.0,48.0,1024.0,1025.5,7.0,1.0,16.2,18.4,0,0,0,1,0,0,0,0,1,0,0
2038,16.4,32.4,0.0,12.2,13.2,56.0,24.0,28.0,35.0,24.0,1011.8,1007.7,0.0,0.0,24.6,30.4,0,0,0,1,0,0,0,0,0,0,1
5534,18.8,24.9,0.0,4.6,9.6,41.0,19.0,24.0,71.0,74.0,1013.5,1012.1,6.0,5.0,22.5,23.1,0,0,0,1,0,1,0,0,0,0,0
5625,10.5,17.0,5.2,1.8,4.8,37.0,7.0,17.0,67.0,51.0,1021.5,1020.3,3.0,3.0,13.0,15.8,1,0,0,0,1,0,0,0,0,0,1
6501,8.9,23.4,0.0,3.2,11.9,35.0,15.0,11.0,54.0,39.0,1017.8,1014.5,1.0,2.0,15.5,21.4,0,0,1,0,0,0,0,0,0,1,0
6002,22.9,29.0,0.0,8.0,8.1,37.0,19.0,30.0,69.0,68.0,1018.1,1014.7,7.0,3.0,26.8,27.4,0,0,1,0,0,0,0,1,0,0,0
189,12.3,17.3,8.2,3.8,4.5,63.0,13.0,24.0,71.0,71.0,1013.1,1011.2,7.0,6.0,13.4,14.5,1,0,0,0,1,0,0,0,0,0,1
2460,3.9,15.2,1.4,1.4,4.6,19.0,13.0,6.0,91.0,63.0,1027.4,1026.4,4.0,3.0,6.5,12.8,1,0,0,0,1,0,0,0,0,1,0
1620,5.7,19.8,0.2,3.6,12.9,44.0,30.0,28.0,57.0,54.0,1025.4,1021.9,1.0,5.0,14.8,17.8,0,0,1,0,0,0,0,0,1,0,0
3865,12.9,25.3,0.0,3.0,9.7,35.0,15.0,20.0,72.0,57.0,1023.5,1022.6,0.0,1.0,17.9,23.0,0,1,0,0,0,0,0,0,0,0,1
10137,15.8,34.4,0.0,8.0,10.5,30.0,9.0,15.0,52.0,17.0,1016.1,1014.3,0.0,5.0,19.5,33.0,0,1,0,0,0,0,0,0,0,1,0
838,6.4,12.1,4.2,0.4,6.3,59.0,24.0,24.0,62.0,65.0,1017.1,1018.9,2.0,3.0,9.3,9.7,1,0,0,0,1,0,0,0,1,0,0
4432,13.3,24.4,0.0,7.2,5.2,39.0,17.0,20.0,67.0,42.0,1013.8,1013.0,7.0,7.0,16.8,24.2,0,0,0,1,0,0,0,0,0,1,0
1851,19.5,39.1,0.0,13.4,12.6,56.0,6.0,28.0,26.0,13.0,1016.8,1012.4,1.0,1.0,31.2,37.7,0,0,0,1,0,0,1,0,0,0,0
14066,10.5,16.4,0.0,2.6,0.0,54.0,6.0,17.0,85.0,100.0,1011.6,1013.2,7.0,8.0,13.8,14.0,0,1,0,0,0,0,0,0,0,1,0
1992,19.1,34.5,0.0,9.2,3.5,65.0,30.0,41.0,38.0,61.0,1012.3,1006.8,7.0,7.0,23.9,23.5,0,0,1,0,0,0,0,0,0,0,1
1029,10.1,24.2,0.0,7.8,10.3,37.0,13.0,26.0,68.0,48.0,1019.7,1018.2,8.0,2.0,16.7,21.9,0,0,0,1,0,0,0,0,1,0,0
4259,18.4,24.9,0.0,4.2,5.7,22.0,6.0,13.0,73.0,68.0,1017.8,1015.7,6.0,7.0,22.9,23.1,0,1,0,0,0,1,0,0,0,0,0
2132,5.6,12.5,4.6,2.8,6.2,61.0,17.0,20.0,68.0,67.0,1028.1,1029.4,4.0,6.0,9.8,12.4,1,1,0,0,0,0,0,0,1,0,0
1469,19.6,20.1,0.0,7.4,0.0,61.0,33.0,33.0,78.0,91.0,1015.0,1016.8,8.0,8.0,19.9,16.2,0,0,0,1,0,1,0,0,0,0,0
547,6.5,10.8,0.6,3.6,5.0,63.0,19.0,33.0,77.0,70.0,1009.0,1006.7,7.0,6.0,7.8,8.8,0,0,0,0,1,0,0,0,0,1,0
3100,15.9,28.9,0.0,8.0,13.2,43.0,15.0,17.0,66.0,37.0,1016.4,1013.7,1.0,1.0,19.3,28.0,0,0,0,1,0,0,0,0,0,0,1
12721,20.5,28.0,11.2,1.0,2.0,43.0,9.0,22.0,100.0,70.0,1004.2,1002.9,7.0,7.0,21.9,27.1,1,0,0,1,0,0,0,0,0,1,0
4332,15.2,20.1,3.8,3.6,7.8,41.0,15.0,13.0,53.0,63.0,1016.4,1016.2,1.0,7.0,18.8,17.4,1,0,1,0,0,0,0,0,0,0,1
297,20.4,35.5,0.0,14.4,12.7,56.0,30.0,26.0,28.0,15.0,1012.4,1008.7,0.0,1.0,29.7,34.4,0,0,1,0,0,0,1,0,0,0,0
8424,11.8,23.5,0.0,6.6,10.3,61.0,17.0,41.0,44.0,29.0,1014.0,1009.9,0.0,1.0,18.2,22.5,0,1,0,0,0,1,0,0,0,0,0
368,21.5,38.8,0.0,17.4,12.7,33.0,15.0,7.0,22.0,13.0,1010.8,1008.5,1.0,1.0,26.9,36.6,0,0,0,1,0,1,0,0,0,0,0
3075,24.8,29.3,40.6,8.6,1.6,37.0,4.0,20.0,92.0,75.0,1008.0,1005.8,7.0,7.0,26.4,27.3,1,0,0,1,0,0,1,0,0,0,0
3476,17.5,27.3,0.0,6.2,10.3,33.0,17.0,17.0,51.0,41.0,1015.9,1013.5,1.0,1.0,22.8,26.0,0,0,0,0,1,0,0,1,0,0,0
337,11.9,26.7,0.0,6.6,10.5,33.0,4.0,9.0,67.0,29.0,1024.1,1020.2,7.0,1.0,15.8,25.2,0,0,1,0,0,0,0,0,0,1,0
9491,10.9,34.3,0.0,9.6,12.8,35.0,13.0,17.0,46.0,8.0,1013.9,1009.9,3.0,7.0,23.2,33.6,0,0,0,1,0,1,0,0,0,0,0
3673,10.6,16.9,0.0,5.2,4.2,74.0,30.0,37.0,45.0,43.0,1011.1,1012.9,7.0,5.0,16.3,12.7,0,0,1,0,0,0,0,0,0,1,0
2803,23.5,35.6,0.0,8.0,10.1,24.0,4.0,11.0,59.0,50.0,1011.2,1007.8,6.0,4.0,30.1,34.6,0,0,0,1,0,0,0,1,0,0,0
11384,13.0,28.1,0.0,5.0,11.3,35.0,15.0,11.0,63.0,41.0,1032.9,1028.0,3.0,1.0,17.4,26.9,0,0,1,0,0,1,0,0,0,0,0
7819,11.6,21.5,0.0,6.8,10.2,43.0,19.0,22.0,37.0,30.0,1012.3,1010.5,3.0,1.0,17.3,20.8,0,0,1,0,0,0,0,0,0,1,0
1252,8.9,13.2,0.6,1.8,1.7,37.0,17.0,24.0,59.0,60.0,1022.5,1022.0,8.0,7.0,10.6,11.3,0,0,0,0,1,0,0,0,1,0,0
11017,6.6,19.3,0.0,3.8,7.5,39.0,15.0,26.0,70.0,49.0,1019.4,1017.1,7.0,6.0,12.1,18.4,0,0,1,0,0,1,0,0,0,0,0
8925,22.7,34.9,0.0,8.4,6.4,24.0,6.0,13.0,53.0,30.0,1015.0,1013.1,3.0,6.0,27.1,32.6,0,1,0,0,0,0,0,0,0,1,0
5330,4.9,10.4,0.2,0.6,0.0,43.0,24.0,9.0,81.0,91.0,1017.6,1018.0,7.0,8.0,7.1,9.8,0,0,0,0,1,0,0,0,0,1,0
5627,13.3,25.5,0.0,6.0,10.0,35.0,13.0,30.0,64.0,63.0,1018.7,1015.7,1.0,2.0,21.4,24.4,0,0,0,0,1,0,0,1,0,0,0
1467,10.7,15.2,2.4,1.4,0.9,43.0,6.0,24.0,99.0,79.0,1013.7,1013.0,8.0,8.0,12.4,14.8,1,0,0,0,1,0,0,0,1,0,0
5072,24.4,35.5,0.0,7.8,9.9,35.0,9.0,22.0,67.0,53.0,1010.8,1006.7,2.0,6.0,30.7,34.0,0,0,1,0,0,0,1,0,0,0,0
10683,8.8,25.5,0.0,4.6,10.9,26.0,11.0,7.0,64.0,38.0,1009.5,1007.9,1.0,1.0,17.7,25.1,0,0,1,0,0,1,0,0,0,0,0
7047,26.3,35.8,0.2,11.2,9.7,57.0,19.0,31.0,52.0,37.0,1006.0,1001.5,6.0,5.0,30.2,34.3,0,0,0,1,0,0,0,1,0,0,0
10972,1.9,17.6,0.2,0.6,9.3,17.0,4.0,9.0,82.0,60.0,1021.4,1020.1,1.0,3.0,10.0,15.6,0,0,0,0,1,1,0,0,0,0,0
4427,24.9,32.2,4.0,3.2,6.0,44.0,20.0,24.0,86.0,66.0,1005.3,1002.6,7.0,7.0,28.6,32.0,1,0,0,1,0,0,1,0,0,0,0
1165,7.3,13.0,16.8,1.0,5.6,48.0,20.0,22.0,59.0,70.0,1015.5,1013.8,2.0,8.0,9.7,11.9,1,1,0,0,0,0,0,0,1,0,0
3232,7.2,25.9,0.0,6.6,10.7,35.0,6.0,20.0,39.0,22.0,1019.8,1016.0,2.0,0.0,20.4,25.1,0,1,0,0,0,1,0,0,0,0,0
5527,11.7,24.3,4.0,4.4,8.7,56.0,20.0,31.0,57.0,39.0,1008.7,1010.8,7.0,7.0,16.9,21.8,1,0,0,1,0,0,0,0,0,1,0
3922,21.2,30.9,0.0,6.6,10.2,39.0,19.0,19.0,70.0,71.0,1011.6,1007.2,2.0,2.0,28.3,28.9,0,0,1,0,0,0,0,1,0,0,0
7246,20.0,32.4,29.0,10.8,8.8,52.0,15.0,26.0,70.0,47.0,1014.6,1010.7,5.0,4.0,25.6,31.3,1,0,1,0,0,1,0,0,0,0,0
966,7.7,23.1,0.0,3.0,9.6,17.0,4.0,4.0,63.0,45.0,1025.5,1023.0,1.0,2.0,13.6,23.0,0,0,0,0,1,0,0,1,0,0,0
1831,16.0,24.1,0.0,4.8,10.6,31.0,20.0,17.0,80.0,49.0,1013.0,1010.3,2.0,0.0,22.9,22.8,0,0,1,0,0,1,0,0,0,0,0
5946,25.7,39.9,0.0,16.0,10.9,72.0,28.0,24.0,41.0,19.0,1012.8,1010.2,0.0,2.0,31.4,38.1,0,0,0,1,0,0,0,0,1,0,0
1242,20.3,29.9,0.0,5.8,9.2,48.0,13.0,35.0,85.0,68.0,1013.8,1010.4,6.0,1.0,24.4,28.1,0,0,0,1,0,1,0,0,0,0,0
5009,12.8,22.3,0.0,8.0,5.5,41.0,9.0,17.0,62.0,58.0,1012.0,1008.0,8.0,7.0,18.4,20.0,0,0,1,0,0,0,0,0,0,0,1
12960,15.2,27.7,0.0,8.8,6.2,52.0,24.0,17.0,57.0,51.0,1010.8,1006.2,7.0,8.0,21.4,24.7,0,0,1,0,0,0,0,0,0,1,0
2318,15.4,26.6,0.0,7.2,10.1,31.0,13.0,19.0,72.0,59.0,1016.2,1014.0,8.0,0.0,21.2,25.2,0,0,1,0,0,0,0,0,0,0,1
4656,15.5,20.8,0.2,3.2,5.8,30.0,13.0,11.0,73.0,66.0,1017.7,1015.7,7.0,3.0,18.5,20.3,0,0,0,0,1,1,0,0,0,0,0
2565,7.5,13.5,19.6,3.0,3.1,50.0,22.0,9.0,79.0,89.0,1008.0,1008.8,6.0,7.0,9.9,9.3,1,0,0,0,1,0,0,0,0,0,1
1361,7.3,20.4,0.0,7.6,8.9,19.0,9.0,7.0,39.0,34.0,1021.7,1019.4,2.0,8.0,15.6,18.9,0,0,0,0,1,0,0,1,0,0,0
8998,20.9,24.9,1.0,3.4,3.5,67.0,37.0,33.0,80.0,74.0,1009.9,1012.0,7.0,5.0,21.5,22.7,0,0,0,1,0,1,0,0,0,0,0
1728,8.3,32.0,0.0,7.8,11.6,33.0,13.0,19.0,22.0,6.0,1021.9,1016.6,0.0,0.0,22.8,30.9,0,0,1,0,0,0,1,0,0,0,0
5192,15.8,26.3,0.0,4.0,8.6,41.0,19.0,24.0,65.0,51.0,1017.0,1014.2,2.0,1.0,22.5,26.0,0,0,0,0,1,0,0,1,0,0,0
5750,19.4,40.0,0.0,19.0,11.2,61.0,28.0,33.0,0.0,0.0,1011.7,1007.6,1.0,1.0,28.1,38.9,0,0,1,0,0,0,0,0,1,0,0
2937,26.6,34.7,0.0,10.4,8.7,50.0,22.0,30.0,53.0,38.0,1014.5,1010.5,7.0,2.0,27.1,33.4,0,0,0,0,1,0,1,0,0,0,0
3208,6.4,26.4,0.0,4.4,9.2,24.0,9.0,9.0,47.0,20.0,1018.1,1014.0,2.0,1.0,16.7,25.7,0,1,0,0,0,0,0,0,0,0,1
93,14.1,31.1,0.0,5.6,10.0,30.0,9.0,17.0,61.0,54.0,1014.3,1011.8,5.0,7.0,21.3,27.6,0,1,0,0,0,0,0,0,0,0,1
7490,6.5,19.2,0.0,3.6,7.7,37.0,9.0,15.0,59.0,26.0,1018.0,1014.3,7.0,1.0,9.4,18.4,0,0,0,0,1,1,0,0,0,0,0
696,22.5,35.7,0.0,7.2,5.9,46.0,28.0,11.0,60.0,36.0,1009.9,1008.0,7.0,3.0,25.4,34.1,0,0,0,1,0,0,0,0,0,0,1
5386,1.6,13.2,0.2,2.4,7.9,33.0,6.0,20.0,91.0,60.0,1016.6,1013.2,7.0,6.0,7.3,12.2,0,0,0,0,1,0,0,0,0,1,0
1997,10.3,30.9,0.0,5.2,6.8,39.0,6.0,11.0,69.0,51.0,1006.9,1004.3,2.0,7.0,20.3,28.0,0,0,1,0,0,0,0,0,0,1,0
3101,15.6,27.9,0.0,8.0,13.0,46.0,13.0,22.0,53.0,43.0,1018.2,1015.2,0.0,1.0,19.0,26.7,0,0,0,1,0,0,0,0,0,0,1
1777,15.7,22.3,0.0,1.8,1.4,24.0,9.0,9.0,81.0,72.0,1013.4,1010.3,7.0,7.0,18.1,20.5,0,1,0,0,0,1,0,0,0,0,0
3926,17.9,40.6,0.0,14.0,9.2,69.0,15.0,19.0,12.0,16.0,1010.5,1008.3,2.0,6.0,35.1,37.6,0,0,0,1,0,0,0,0,1,0,0
11386,9.4,12.9,0.0,1.0,0.0,43.0,13.0,22.0,86.0,81.0,1020.3,1015.8,5.0,5.0,10.8,12.3,0,0,0,0,1,0,0,0,0,1,0
4767,21.9,25.4,2.0,5.0,1.1,48.0,22.0,20.0,86.0,92.0,1017.3,1014.0,7.0,7.0,23.7,23.0,1,1,0,0,0,0,0,1,0,0,0
2336,8.7,20.5,0.0,5.0,9.1,46.0,11.0,24.0,71.0,63.0,1021.1,1018.0,8.0,8.0,14.9,19.9,0,0,1,0,0,0,0,0,0,1,0
11133,21.8,36.9,0.2,10.4,8.3,52.0,20.0,7.0,62.0,30.0,1018.1,1013.4,4.0,2.0,25.0,33.9,0,0,0,1,0,1,0,0,0,0,0
297,14.4,24.3,0.0,9.4,11.1,52.0,31.0,30.0,36.0,25.0,1010.5,1009.9,1.0,1.0,20.4,23.0,0,0,1,0,0,0,0,0,0,1,0
2039,9.3,32.0,0.0,9.2,11.7,43.0,2.0,19.0,10.0,7.0,1023.5,1020.3,0.0,1.0,24.7,30.2,0,0,1,0,0,0,1,0,0,0,0
1823,8.6,23.5,0.0,3.6,10.9,22.0,2.0,15.0,55.0,62.0,1024.2,1020.4,0.0,1.0,19.2,21.9,0,0,0,0,1,1,0,0,0,0,0
3463,22.0,29.7,0.0,4.4,10.2,31.0,17.0,13.0,69.0,58.0,1014.3,1010.5,1.0,2.0,25.1,28.7,0,1,0,0,0,0,0,1,0,0,0
10252,7.7,19.3,0.0,1.4,5.4,31.0,11.0,20.0,89.0,68.0,1020.9,1020.2,3.0,1.0,12.9,17.1,0,1,0,0,0,0,0,0,0,1,0
10009,1.5,17.7,0.0,2.8,8.9,20.0,7.0,11.0,86.0,42.0,1030.7,1028.6,0.0,2.0,8.6,17.1,0,0,0,0,1,0,0,0,0,1,0
7160,14.0,31.8,0.0,10.4,10.4,74.0,56.0,33.0,49.0,23.0,1019.6,1015.3,1.0,6.0,21.2,31.0,0,0,1,0,0,0,0,0,0,1,0
2952,18.4,33.8,0.0,7.0,11.1,48.0,19.0,9.0,40.0,15.0,1013.9,1011.2,1.0,1.0,24.8,33.2,0,0,0,0,1,0,1,0,0,0,0
4678,7.9,24.8,0.0,4.4,10.3,52.0,20.0,31.0,43.0,15.0,1021.1,1017.5,1.0,1.0,13.8,24.0,0,0,0,0,1,0,0,0,1,0,0
8855,7.7,29.2,0.0,8.2,10.0,28.0,15.0,11.0,70.0,14.0,1016.8,1015.0,1.0,1.0,14.0,27.2,0,0,1,0,0,0,0,0,0,1,0
1749,20.4,27.2,0.0,7.8,11.5,35.0,6.0,15.0,54.0,55.0,1011.7,1010.5,5.0,2.0,25.2,25.5,0,0,1,0,0,0,0,1,0,0,0
2004,11.3,23.0,0.0,6.6,2.2,31.0,6.0,15.0,81.0,68.0,1014.3,1010.5,7.0,7.0,16.2,22.3,0,0,1,0,0,0,0,0,0,1,0
3342,9.8,15.7,4.2,2.4,5.8,91.0,35.0,30.0,68.0,53.0,1009.5,1012.0,1.0,7.0,11.8,14.2,1,0,1,0,0,0,0,0,0,1,0
2705,13.4,29.9,0.0,9.2,13.1,37.0,6.0,26.0,45.0,40.0,1015.4,1013.3,1.0,0.0,22.9,26.6,0,0,1,0,0,0,0,0,0,0,1
12470,23.2,36.5,0.0,10.4,9.7,67.0,19.0,43.0,47.0,20.0,1004.5,1001.1,5.0,4.0,26.6,34.0,0,0,0,1,0,1,0,0,0,0,0
3844,16.2,19.6,27.8,1.4,0.0,39.0,11.0,28.0,99.0,75.0,1015.3,1015.5,8.0,8.0,16.9,18.8,1,0,0,1,0,0,0,0,0,1,0
737,6.1,23.9,0.0,2.6,10.1,37.0,4.0,28.0,57.0,55.0,1019.4,1013.9,0.0,0.0,17.2,21.4,0,0,0,0,1,1,0,0,0,0,0
3833,16.9,21.7,6.0,4.8,2.5,30.0,17.0,17.0,93.0,71.0,1017.6,1016.4,8.0,7.0,17.0,20.3,1,0,0,1,0,0,0,0,0,1,0
3293,2.2,21.7,0.0,3.6,10.0,26.0,17.0,7.0,76.0,41.0,1024.1,1021.7,0.0,0.0,11.8,21.3,0,0,0,0,1,1,0,0,0,0,0
5601,14.2,27.5,0.0,4.4,9.3,33.0,13.0,17.0,76.0,55.0,1014.4,1010.3,2.0,3.0,22.6,26.0,0,0,0,0,1,0,0,1,0,0,0
3775,17.5,25.1,0.0,7.8,11.1,37.0,19.0,19.0,54.0,43.0,1007.3,1007.8,7.0,4.0,21.7,24.6,0,0,0,1,0,0,0,0,0,0,1
10515,13.5,31.9,0.0,6.6,10.2,35.0,20.0,20.0,81.0,46.0,1013.9,1011.7,6.0,6.0,18.6,28.0,0,0,0,1,0,0,0,0,0,1,0
3845,16.5,22.5,0.0,5.0,10.6,31.0,13.0,19.0,58.0,60.0,1018.7,1018.0,2.0,1.0,21.1,21.4,0,0,0,1,0,1,0,0,0,0,0
924,14.2,25.6,0.2,3.4,8.8,26.0,6.0,7.0,61.0,45.0,1016.3,1014.5,1.0,3.0,20.1,25.4,0,1,0,0,0,0,0,1,0,0,0
1896,16.5,26.0,0.4,2.4,8.5,24.0,7.0,6.0,73.0,48.0,1020.3,1016.7,7.0,4.0,20.5,24.1,0,1,0,0,0,0,0,1,0,0,0
5207,7.4,18.7,0.0,2.2,7.8,31.0,4.0,17.0,82.0,48.0,1024.1,1021.0,3.0,1.0,12.9,17.6,0,1,0,0,0,0,0,0,0,0,1
1002,8.4,21.1,0.0,4.6,6.3,44.0,6.0,26.0,76.0,46.0,1018.7,1013.5,8.0,1.0,15.8,20.2,0,1,0,0,0,0,0,0,0,1,0
4668,23.2,32.5,0.0,6.0,10.2,35.0,13.0,22.0,65.0,50.0,1014.4,1010.1,1.0,2.0,28.7,31.7,0,0,1,0,0,0,1,0,0,0,0
1681,5.5,25.6,0.0,5.6,10.7,28.0,6.0,13.0,42.0,17.0,1023.7,1020.7,0.0,0.0,14.8,24.5,0,0,0,0,1,0,1,0,0,0,0
9526,10.0,27.1,0.0,15.2,13.4,39.0,15.0,7.0,44.0,18.0,1010.8,1007.6,1.0,3.0,16.6,24.0,0,0,0,1,0,0,0,0,0,1,0
2431,7.7,18.2,0.0,2.6,0.6,37.0,7.0,24.0,95.0,55.0,1022.8,1021.6,8.0,8.0,12.0,17.7,0,1,0,0,0,0,0,0,1,0,0
12270,7.7,20.7,0.0,6.2,11.0,35.0,13.0,28.0,67.0,55.0,1016.9,1016.5,1.0,3.0,15.6,20.2,0,0,1,0,0,1,0,0,0,0,0
1658,3.5,18.3,0.0,2.0,9.7,37.0,11.0,13.0,54.0,35.0,1018.0,1015.2,0.0,1.0,13.1,17.8,0,0,0,0,1,1,0,0,0,0,0
5435,23.2,31.3,4.4,7.2,6.1,61.0,19.0,35.0,66.0,55.0,1005.6,1003.4,7.0,7.0,29.3,29.7,1,0,0,1,0,0,0,1,0,0,0
10923,8.7,11.8,0.0,1.4,8.1,39.0,19.0,13.0,65.0,86.0,1029.2,1026.6,5.0,6.0,9.7,10.9,0,0,0,0,1,0,0,0,0,1,0
8028,16.4,23.7,8.8,2.2,3.4,39.0,11.0,24.0,99.0,53.0,1012.5,1012.2,7.0,8.0,18.0,23.4,1,1,0,0,0,0,0,0,0,1,0
1214,19.8,26.0,25.4,7.8,8.2,41.0,28.0,15.0,78.0,68.0,1011.6,1011.4,7.0,5.0,22.5,25.1,1,0,0,1,0,1,0,0,0,0,0
8802,8.2,18.9,0.2,3.0,7.9,39.0,13.0,19.0,76.0,51.0,1018.7,1017.4,5.0,6.0,9.9,16.9,0,0,0,0,1,0,0,0,0,1,0
3123,14.5,20.7,1.4,7.6,5.7,48.0,15.0,30.0,65.0,46.0,1015.8,1016.9,7.0,7.0,16.4,19.0,1,0,0,1,0,0,0,0,0,1,0
5933,16.2,34.0,0.0,13.0,13.4,52.0,20.0,24.0,57.0,6.0,1011.9,1009.1,0.0,0.0,20.7,32.9,0,0,0,1,0,0,0,0,1,0,0
2987,7.7,17.6,0.0,4.6,7.8,61.0,31.0,33.0,63.0,42.0,1012.0,1009.6,1.0,6.0,11.2,16.6,0,0,0,0,1,0,0,0,0,1,0
1420,14.8,37.2,0.0,6.2,4.5,41.0,2.0,7.0,81.0,19.0,1007.1,1002.3,7.0,7.0,18.5,35.6,0,0,0,1,0,0,0,0,0,1,0
6015,22.2,29.1,7.8,7.4,11.0,35.0,13.0,28.0,78.0,71.0,1017.4,1013.8,6.0,2.0,26.0,27.4,1,0,1,0,0,0,0,1,0,0,0
3106,18.9,29.6,0.0,10.0,13.0,35.0,9.0,19.0,72.0,54.0,1007.3,1008.3,1.0,1.0,24.8,27.5,0,0,0,1,0,0,0,0,0,0,1
530,4.7,20.8,0.0,1.0,9.2,37.0,13.0,15.0,57.0,20.0,1019.1,1013.7,1.0,1.0,9.7,20.2,0,0,0,0,1,0,0,0,0,0,1
5183,27.3,32.1,0.0,5.0,3.7,33.0,6.0,9.0,82.0,69.0,1009.4,1006.1,5.0,4.0,29.7,30.6,0,1,0,0,0,0,1,0,0,0,0
4533,21.9,33.2,0.0,7.0,10.9,46.0,22.0,20.0,39.0,21.0,1014.6,1010.8,7.0,6.0,25.4,32.8,0,1,0,0,0,0,1,0,0,0,0
1905,3.3,14.9,0.6,3.2,3.1,28.0,15.0,19.0,79.0,73.0,1027.5,1026.4,5.0,7.0,11.5,12.8,0,0,1,0,0,0,0,0,1,0,0
9505,18.6,34.5,6.0,12.2,13.7,54.0,11.0,26.0,59.0,11.0,1014.2,1011.6,0.0,2.0,24.9,33.6,1,0,0,1,0,1,0,0,0,0,0
